[2026-08-04T08:01:33.394Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_0b4hjvo._.js → 200 (14ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_next-devtools_index_07ycjaq.js → 200 (30ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_react-dom_0-xmo_9._.js → 200 (25ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_react-server-dom-turbopack_1cdelyf._.js → 200 (23ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_0z2j911._.js → 200 (14ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_client_00b162t._.js → 200 (29ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_1t1vbm1._.js → 200 (24ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/01d5_%40swc_helpers_cjs_0-dwtys._.js → 200 (30ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_1anvha4._.js → 200 (29ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/turbopack-src_perfume-comparer-web_1w_cc43._.js → 200 (36ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_0hxx-ed._.js → 200 (43ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/01d5_next_18t8uho._.js → 200 (44ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_app_layout_tsx_0zdms-1._.js → 200 (45ms, ?B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_1v-4hg0._.js → 200 (78ms, 11034B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_app_marka_%5Bslug%5D_page_tsx_1zjgrze._.js → 200 (55ms, 269B)
[2026-08-04T08:01:33.395Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_client_components_builtin_global-error_1zjgrze.js → 200 (45ms, ?B)
[2026-08-04T08:01:33.437Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (19ms, ?B)
[2026-08-04T08:01:33.437Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1hbh5nd._.js → 200 (20ms, ?B)
[2026-08-04T08:01:33.487Z] GET http://localhost:5026/api/brands/adidas → 200 (16ms, 2149B)
[2026-08-04T08:01:33.487Z] GET http://localhost:5026/api/perfumes?brand=adidas&page=1&pageSize=24 → 200 (12ms, 10088B)
[2026-08-04T08:01:33.551Z] GET http://localhost:5026/media/brand_images/adidas.webp → 200 (?ms, -214B)
[2026-08-04T08:01:33.570Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_ice_dive_7211.webp → 200 (9ms, 16422B)
[2026-08-04T08:01:33.570Z] GET http://localhost:5026/media/perfumes/adidas/images/fruity_rhythm_2852.webp → 200 (9ms, 17048B)
[2026-08-04T08:01:33.570Z] GET http://localhost:5026/media/perfumes/adidas/images/pure_lightness_2855.webp → 200 (8ms, 17850B)
[2026-08-04T08:01:33.570Z] GET http://localhost:5026/media/perfumes/adidas/images/pure_game_11527.webp → 200 (9ms, 11990B)
[2026-08-04T08:01:33.570Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_active_bodies_7873.webp → 200 (9ms, 11512B)
[2026-08-04T08:01:33.570Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_victory_league_3163.webp → 200 (11ms, 18222B)
[2026-08-04T08:01:33.570Z] GET http://localhost:5026/media/perfumes/adidas/images/natural_vitality_4495.webp → 200 (20ms, 17614B)
[2026-08-04T08:01:33.570Z] GET http://localhost:5026/media/perfumes/adidas/images/moves_21916.webp → 200 (20ms, 11268B)
[2026-08-04T08:01:33.570Z] GET http://localhost:5026/media/perfumes/adidas/images/born_original_for_her_31213.webp → 200 (11ms, 18986B)
[2026-08-04T08:01:33.570Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_dynamic_pulse_21829.webp → 200 (20ms, 11498B)
[2026-08-04T08:01:33.571Z] GET http://localhost:5026/media/perfumes/adidas/images/floral_dream_2853.webp → 200 (10ms, 14566B)
[2026-08-04T08:01:33.571Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_get_ready_for_her_23741.webp → 200 (21ms, 10428B)
[2026-08-04T08:01:33.571Z] GET http://localhost:5026/media/perfumes/adidas/images/fizzy_energy_14515.webp → 200 (21ms, 12584B)
[2026-08-04T08:01:33.571Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_team_force_7207.webp → 200 (21ms, 11890B)
[2026-08-04T08:01:33.571Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_get_ready_for_him_23743.webp → 200 (21ms, 19674B)
[2026-08-04T08:01:33.571Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_uefa_champions_league_edition_26757.webp → 200 (21ms, 21356B)
[2026-08-04T08:01:33.572Z] GET http://localhost:5026/media/perfumes/adidas/images/get_comfy_98557.webp → 200 (20ms, 7710B)
[2026-08-04T08:01:33.572Z] GET http://localhost:5026/media/perfumes/adidas/images/team_five_20613.webp → 200 (20ms, 16692B)
[2026-08-04T08:01:33.572Z] GET http://localhost:5026/media/perfumes/adidas/images/happy_feels_98469.webp → 200 (20ms, 7624B)
[2026-08-04T08:01:33.572Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_deep_energy_21828.webp → 200 (21ms, 11044B)
[2026-08-04T08:01:33.573Z] GET http://localhost:5026/media/perfumes/adidas/images/spark_up_98468.webp → 200 (20ms, 8872B)
[2026-08-04T08:01:33.573Z] GET http://localhost:5026/media/perfumes/adidas/images/energy_drive_98467.webp → 200 (20ms, 9342B)
[2026-08-04T08:01:33.573Z] GET http://localhost:5026/media/perfumes/adidas/images/tropical_passion_2854.webp → 200 (20ms, 13876B)
[2026-08-04T08:01:33.573Z] GET http://localhost:5026/media/perfumes/adidas/images/happy_game_11033.webp → 200 (20ms, 18194B)
[2026-08-04T08:02:17.091Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_app_globals_1kowgbp.css → 200 (2ms, 8439B)
[2026-08-04T08:02:27.060Z] GET http://localhost:3000/marka/adidas → 200 (41ms, 6490B)
[2026-08-04T08:02:27.105Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_app_globals_1kowgbp.css → 304 (3ms, ?B)
[2026-08-04T08:02:27.105Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_0b4hjvo._.js → 200 (6ms, ?B)
[2026-08-04T08:02:27.105Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_next-devtools_index_07ycjaq.js → 200 (36ms, ?B)
[2026-08-04T08:02:27.106Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_react-dom_0-xmo_9._.js → 200 (35ms, ?B)
[2026-08-04T08:02:27.106Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_react-server-dom-turbopack_1cdelyf._.js → 200 (27ms, ?B)
[2026-08-04T08:02:27.106Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_0z2j911._.js → 200 (27ms, ?B)
[2026-08-04T08:02:27.106Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_client_00b162t._.js → 200 (35ms, ?B)
[2026-08-04T08:02:27.106Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_1t1vbm1._.js → 200 (32ms, ?B)
[2026-08-04T08:02:27.106Z] GET http://localhost:3000/_next/static/chunks/01d5_%40swc_helpers_cjs_0-dwtys._.js → 200 (40ms, ?B)
[2026-08-04T08:02:27.106Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_1anvha4._.js → 200 (37ms, ?B)
[2026-08-04T08:02:27.107Z] GET http://localhost:3000/_next/static/chunks/turbopack-src_perfume-comparer-web_1w_cc43._.js → 200 (38ms, ?B)
[2026-08-04T08:02:27.107Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_0hxx-ed._.js → 200 (42ms, ?B)
[2026-08-04T08:02:27.107Z] GET http://localhost:3000/_next/static/chunks/01d5_next_18t8uho._.js → 200 (43ms, ?B)
[2026-08-04T08:02:27.107Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_app_layout_tsx_0zdms-1._.js → 200 (38ms, ?B)
[2026-08-04T08:02:27.107Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_1v-4hg0._.js → 200 (43ms, ?B)
[2026-08-04T08:02:27.107Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_app_marka_%5Bslug%5D_page_tsx_1zjgrze._.js → 200 (43ms, ?B)
[2026-08-04T08:02:27.107Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_client_components_builtin_global-error_1zjgrze.js → 200 (43ms, ?B)
[2026-08-04T08:02:27.148Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (10ms, ?B)
[2026-08-04T08:02:27.149Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1hbh5nd._.js → 200 (9ms, ?B)
[2026-08-04T08:02:27.171Z] GET http://localhost:5026/api/brands/adidas → 200 (8ms, 2149B)
[2026-08-04T08:02:27.171Z] GET http://localhost:5026/api/perfumes?brand=adidas&page=1&pageSize=24 → 200 (5ms, 10088B)
[2026-08-04T08:02:27.228Z] GET http://localhost:5026/media/brand_images/adidas.webp → 200 (?ms, -214B)
[2026-08-04T08:02:27.228Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_ice_dive_7211.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.229Z] GET http://localhost:5026/media/perfumes/adidas/images/fruity_rhythm_2852.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.229Z] GET http://localhost:5026/media/perfumes/adidas/images/pure_lightness_2855.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.229Z] GET http://localhost:5026/media/perfumes/adidas/images/pure_game_11527.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.229Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_active_bodies_7873.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.229Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_victory_league_3163.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.229Z] GET http://localhost:5026/media/perfumes/adidas/images/natural_vitality_4495.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.229Z] GET http://localhost:5026/media/perfumes/adidas/images/moves_21916.webp → 200 (1ms, -215B)
[2026-08-04T08:02:27.230Z] GET http://localhost:5026/media/perfumes/adidas/images/born_original_for_her_31213.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.230Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_dynamic_pulse_21829.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.230Z] GET http://localhost:5026/media/perfumes/adidas/images/floral_dream_2853.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.230Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_get_ready_for_her_23741.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.230Z] GET http://localhost:5026/media/perfumes/adidas/images/fizzy_energy_14515.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.230Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_team_force_7207.webp → 200 (1ms, -215B)
[2026-08-04T08:02:27.231Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_get_ready_for_him_23743.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.231Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_uefa_champions_league_edition_26757.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.231Z] GET http://localhost:5026/media/perfumes/adidas/images/get_comfy_98557.webp → 200 (?ms, -214B)
[2026-08-04T08:02:27.231Z] GET http://localhost:5026/media/perfumes/adidas/images/team_five_20613.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.232Z] GET http://localhost:5026/media/perfumes/adidas/images/happy_feels_98469.webp → 200 (?ms, -214B)
[2026-08-04T08:02:27.232Z] GET http://localhost:5026/media/perfumes/adidas/images/adidas_deep_energy_21828.webp → 200 (?ms, -215B)
[2026-08-04T08:02:27.232Z] GET http://localhost:5026/media/perfumes/adidas/images/spark_up_98468.webp → 200 (?ms, -214B)
[2026-08-04T08:02:27.235Z] GET http://localhost:5026/media/perfumes/adidas/images/energy_drive_98467.webp → 200 (?ms, -214B)
[2026-08-04T08:02:27.235Z] GET http://localhost:5026/media/perfumes/adidas/images/tropical_passion_2854.webp → 200 (1ms, -215B)
[2026-08-04T08:02:27.236Z] GET http://localhost:5026/media/perfumes/adidas/images/happy_game_11033.webp → 200 (?ms, -215B)
[2026-08-04T08:02:30.382Z] GET http://localhost:3000/marka/abercrombie-fitch → 200 (49ms, 6503B)
[2026-08-04T08:02:30.438Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_app_globals_1kowgbp.css → 304 (1ms, ?B)
[2026-08-04T08:02:30.438Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_0b4hjvo._.js → 200 (4ms, ?B)
[2026-08-04T08:02:30.438Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_next-devtools_index_07ycjaq.js → 200 (13ms, ?B)
[2026-08-04T08:02:30.438Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_react-dom_0-xmo_9._.js → 200 (21ms, ?B)
[2026-08-04T08:02:30.438Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_react-server-dom-turbopack_1cdelyf._.js → 200 (6ms, ?B)
[2026-08-04T08:02:30.438Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_0z2j911._.js → 200 (11ms, ?B)
[2026-08-04T08:02:30.438Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_client_00b162t._.js → 200 (24ms, ?B)
[2026-08-04T08:02:30.438Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_1t1vbm1._.js → 200 (24ms, ?B)
[2026-08-04T08:02:30.438Z] GET http://localhost:3000/_next/static/chunks/01d5_%40swc_helpers_cjs_0-dwtys._.js → 200 (22ms, ?B)
[2026-08-04T08:02:30.438Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_1anvha4._.js → 200 (14ms, ?B)
[2026-08-04T08:02:30.438Z] GET http://localhost:3000/_next/static/chunks/turbopack-src_perfume-comparer-web_1w_cc43._.js → 200 (21ms, ?B)
[2026-08-04T08:02:30.438Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_0hxx-ed._.js → 200 (24ms, ?B)
[2026-08-04T08:02:30.439Z] GET http://localhost:3000/_next/static/chunks/01d5_next_18t8uho._.js → 200 (28ms, ?B)
[2026-08-04T08:02:30.439Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_app_layout_tsx_0zdms-1._.js → 200 (27ms, ?B)
[2026-08-04T08:02:30.439Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_1v-4hg0._.js → 200 (28ms, ?B)
[2026-08-04T08:02:30.439Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_app_marka_%5Bslug%5D_page_tsx_1zjgrze._.js → 200 (28ms, ?B)
[2026-08-04T08:02:30.439Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_client_components_builtin_global-error_1zjgrze.js → 200 (28ms, ?B)
[2026-08-04T08:02:30.466Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (6ms, ?B)
[2026-08-04T08:02:30.466Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1hbh5nd._.js → 200 (6ms, ?B)
[2026-08-04T08:02:30.495Z] GET http://localhost:5026/api/brands/abercrombie-fitch → 200 (9ms, 2094B)
[2026-08-04T08:02:30.495Z] GET http://localhost:5026/api/perfumes?brand=abercrombie-fitch&page=1&pageSize=24 → 200 (6ms, 11900B)
[2026-08-04T08:02:30.554Z] GET http://localhost:5026/media/brand_images/abercrombie_fitch.webp → 200 (2ms, -214B)
[2026-08-04T08:02:30.580Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/fierce_3508.webp → 200 (4ms, 14032B)
[2026-08-04T08:02:30.580Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/first_instinct_37753.webp → 200 (6ms, 7754B)
[2026-08-04T08:02:30.580Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/first_instinct_for_her_43763.webp → 200 (3ms, 10466B)
[2026-08-04T08:02:30.580Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/authentic_man_54004.webp → 200 (4ms, 18504B)
[2026-08-04T08:02:30.580Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/authentic_night_homme_61858.webp → 200 (7ms, 14198B)
[2026-08-04T08:02:30.580Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/first_instinct_extreme_52880.webp → 200 (6ms, 10612B)
[2026-08-04T08:02:30.580Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/authentic_woman_54005.webp → 200 (8ms, 15090B)
[2026-08-04T08:02:30.580Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/first_instinct_blue_50034.webp → 200 (8ms, 15506B)
[2026-08-04T08:02:30.581Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/first_instinct_together_eau_de_toilette_for_him_59431.webp → 200 (8ms, 7870B)
[2026-08-04T08:02:30.581Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/authentic_night_femme_61859.webp → 200 (8ms, 14442B)
[2026-08-04T08:02:30.581Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/naturally_fierce_67069.webp → 200 (8ms, 8334B)
[2026-08-04T08:02:30.581Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/first_instinct_blue_for_her_50657.webp → 200 (8ms, 8728B)
[2026-08-04T08:02:30.581Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/authentic_self_woman_79907.webp → 200 (8ms, 14648B)
[2026-08-04T08:02:30.581Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/authentic_moment_man_79927.webp → 200 (8ms, 19292B)
[2026-08-04T08:02:30.581Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/8_3506.webp → 200 (11ms, 15016B)
[2026-08-04T08:02:30.581Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/away_woman_68244.webp → 200 (9ms, 15416B)
[2026-08-04T08:02:30.582Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/away_tonight_woman_75951.webp → 200 (8ms, 14498B)
[2026-08-04T08:02:30.582Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/authentic_moment_woman_79928.webp → 200 (9ms, 13498B)
[2026-08-04T08:02:30.582Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/away_man_68243.webp → 200 (10ms, 14308B)
[2026-08-04T08:02:30.582Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/authentic_self_man_79908.webp → 200 (10ms, 15978B)
[2026-08-04T08:02:30.582Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/first_instinct_sheer_52881.webp → 200 (13ms, 7486B)
[2026-08-04T08:02:30.582Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/away_weekend_woman_83093.webp → 200 (13ms, 19768B)
[2026-08-04T08:02:30.582Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/fierce_intense_38012.webp → 200 (13ms, 7670B)
[2026-08-04T08:02:30.582Z] GET http://localhost:5026/media/perfumes/abercrombie_fitch/images/away_tonight_man_75952.webp → 200 (13ms, 15244B)
[2026-08-04T08:02:33.655Z] GET http://localhost:3000/marka/chanel → 200 (39ms, 6488B)
[2026-08-04T08:02:33.697Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_app_globals_1kowgbp.css → 304 (2ms, ?B)
[2026-08-04T08:02:33.697Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_0b4hjvo._.js → 304 (5ms, ?B)
[2026-08-04T08:02:33.697Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_next-devtools_index_07ycjaq.js → 304 (6ms, ?B)
[2026-08-04T08:02:33.697Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_react-dom_0-xmo_9._.js → 304 (6ms, ?B)
[2026-08-04T08:02:33.697Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_react-server-dom-turbopack_1cdelyf._.js → 304 (6ms, ?B)
[2026-08-04T08:02:33.697Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_compiled_0z2j911._.js → 304 (12ms, ?B)
[2026-08-04T08:02:33.698Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_client_00b162t._.js → 304 (11ms, ?B)
[2026-08-04T08:02:33.698Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_1t1vbm1._.js → 304 (11ms, ?B)
[2026-08-04T08:02:33.698Z] GET http://localhost:3000/_next/static/chunks/01d5_%40swc_helpers_cjs_0-dwtys._.js → 304 (11ms, ?B)
[2026-08-04T08:02:33.698Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_1anvha4._.js → 304 (11ms, ?B)
[2026-08-04T08:02:33.698Z] GET http://localhost:3000/_next/static/chunks/turbopack-src_perfume-comparer-web_1w_cc43._.js → 304 (11ms, ?B)
[2026-08-04T08:02:33.698Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_0hxx-ed._.js → 304 (16ms, ?B)
[2026-08-04T08:02:33.698Z] GET http://localhost:3000/_next/static/chunks/01d5_next_18t8uho._.js → 304 (23ms, ?B)
[2026-08-04T08:02:33.698Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_app_layout_tsx_0zdms-1._.js → 304 (24ms, ?B)
[2026-08-04T08:02:33.698Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_1v-4hg0._.js → 304 (24ms, ?B)
[2026-08-04T08:02:33.698Z] GET http://localhost:3000/_next/static/chunks/src_perfume-comparer-web_src_app_marka_%5Bslug%5D_page_tsx_1zjgrze._.js → 304 (24ms, ?B)
[2026-08-04T08:02:33.698Z] GET http://localhost:3000/_next/static/chunks/01d5_next_dist_client_components_builtin_global-error_1zjgrze.js → 304 (24ms, ?B)
[2026-08-04T08:02:33.721Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 304 (6ms, ?B)
[2026-08-04T08:02:33.721Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1hbh5nd._.js → 304 (6ms, ?B)
[2026-08-04T08:02:33.748Z] GET http://localhost:5026/api/brands/chanel → 200 (9ms, 2112B)
[2026-08-04T08:02:33.749Z] GET http://localhost:5026/api/perfumes?brand=chanel&page=1&pageSize=24 → 200 (5ms, 10606B)
[2026-08-04T08:02:33.802Z] GET http://localhost:5026/media/brand_images/chanel.webp → 200 (18ms, -214B)
[2026-08-04T08:02:33.818Z] GET http://localhost:5026/media/perfumes/chanel/images/coco_mademoiselle_611.webp → 200 (12ms, 9904B)
[2026-08-04T08:02:33.818Z] GET http://localhost:5026/media/perfumes/chanel/images/bleu_de_chanel_eau_de_parfum_25967.webp → 200 (10ms, 9644B)
[2026-08-04T08:02:33.818Z] GET http://localhost:5026/media/perfumes/chanel/images/bleu_de_chanel_9099.webp → 200 (3ms, 8550B)
[2026-08-04T08:02:33.818Z] GET http://localhost:5026/media/perfumes/chanel/images/chance_eau_tendre_8069.webp → 200 (11ms, 10898B)
[2026-08-04T08:02:33.818Z] GET http://localhost:5026/media/perfumes/chanel/images/allure_homme_sport_607.webp → 200 (7ms, 10454B)
[2026-08-04T08:02:33.818Z] GET http://localhost:5026/media/perfumes/chanel/images/chance_eau_fraiche_1483.webp → 200 (11ms, 8006B)
[2026-08-04T08:02:33.818Z] GET http://localhost:5026/media/perfumes/chanel/images/chanel_no_5_parfum_28711.webp → 200 (12ms, 16810B)
[2026-08-04T08:02:33.818Z] GET http://localhost:5026/media/perfumes/chanel/images/coco_eau_de_parfum_609.webp → 200 (12ms, 13328B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/allure_homme_sport_eau_extreme_14669.webp → 200 (12ms, 12338B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/chance_eau_de_toilette_610.webp → 200 (12ms, 11638B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/egoiste_platinum_614.webp → 200 (11ms, 13112B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/chanel_no_5_eau_de_parfum_40069.webp → 200 (20ms, 11490B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/coco_noir_15963.webp → 200 (20ms, 10234B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/bleu_de_chanel_parfum_49912.webp → 200 (20ms, 10402B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/allure_eau_de_parfum_176.webp → 200 (20ms, 6332B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/gabrielle_43718.webp → 200 (21ms, 13656B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/allure_homme_edition_blanche_2653.webp → 200 (22ms, 6894B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/egoiste_613.webp → 200 (21ms, 10896B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/allure_sensuelle_606.webp → 200 (22ms, 8890B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/allure_homme_523.webp → 200 (22ms, 13134B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/chanel_no_5_l_eau_38543.webp → 200 (22ms, 7864B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/chanel_no_19_eau_de_parfum_12345.webp → 200 (22ms, 16410B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/chance_eau_de_parfum_31351.webp → 200 (22ms, 12620B)
[2026-08-04T08:02:33.819Z] GET http://localhost:5026/media/perfumes/chanel/images/chanel_n05_eau_premiere_1360.webp → 200 (22ms, 10078B)
